0,0
0.9,0
1.7999999602,0.000267667
2.6999997099,0.0009389403
3.5999989032,0.0021439248
4.4999969581,0.0040150773
5.3999929969,0.0066852924
6.299985794,0.0102860165
7.1999737301,0.0149459394
8.0999547556,0.0207900573
8.9999263626,0.0279389496
9.8998855663,0.0365081793
10.7998288969,0.0466077702
11.6997524014,0.0583417362
12.5996516564,0.0718076501
13.4995217908,0.0870962466
14.3993575194,0.1042910573
15.2991531862,0.1234680766
16.1989028171,0.1446954581
17.0986001816,0.1680332444
17.9982388624,0.1935331283
18.8978123315,0.2212382481
19.7973140329,0.2511830179
20.6967374691,0.2833929918
21.5960762915,0.3178847643
22.4953243928,0.3546659066
23.3944759988,0.3937349393
24.2935257611,0.4350813405
25.1924688457,0.4786855912
26.0913010187,0.524519256
26.9900187265,0.5725450994
27.8886191698,0.6227172369
28.7871003691,0.6749813212
29.6854612222,0.7292747606
30.5837015513,0.7855269709
31.4818221394,0.8436596579
32.3798247552,0.9035871306
33.2777121664,0.9652166425
34.1754881403,1.0284487609
35.0731574316,1.093177761
35.9707257585,1.1592920452
36.8681997656,1.2266745838
37.7655869755,1.295203377
38.6628957284,1.3647519352
39.5601351115,1.4351897768
40.457314878,1.5063829401
41.3544453582,1.578194509
42.2515373621,1.6504851491
43.1486020757,1.7231136533
44.045650953,1.795937494
44.9426956036,1.8688133802
45.8397476788,1.9415978175
46.7368187569,2.0141476689
47.6339202291,2.0863207142
48.531063189,2.1579762059
49.4282583248,2.22897542
50.3255158175,2.2991821988
51.2228452461,2.3684634847
52.1202555002,2.4366898422
53.017754702,2.5037359661
53.9153501384,2.5694811747
54.813048204,2.6338098853
55.7108543555,2.6966120703
56.6087730782,2.7577836925
57.5068078655,2.8172271176
58.4049612101,2.8748515015
59.3032346082,2.9305731521
60.2016285757,2.9843158631
61.100142677,3.0360112187
61.9987755637,3.0855988683
62.8975250251,3.1330267686
63.7963880476,3.1782513938
64.6953608832,3.221237912
65.5944391251,3.2619603269
66.493617789,3.3004015843
67.3928914007,3.3365536433
68.2922540853,3.370417511
69.1916996599,3.4020032415
70.0912217259,3.4313298984
70.9908137609,3.4584254809
71.890469208,3.4833268146
72.7901815618,3.5060794065
73.6899444488,3.5267372653
74.5897517024,3.5453626879
75.4895974301,3.5620260123
76.3894760727,3.5768053391
77.2893824549,3.5897862211
78.1893118255,3.6010613243
79.0892598882,3.6107300601
79.9892228217,3.618898191
80.8891972892,3.6256774113
81.7891804377,3.6311849043
82.6891698865,3.6355428785
83.5891637067,3.6388780834
84.4891603904,3.6413213079
85.389158812,3.6430068636
86.2891581817,3.6440720537
87.1891579918,3.64465663
88.0891579583,3.6449022419
88.989157957,3.6449518764
